muni,municode,uf,party,male,occ,edu,yob,votes,elected,valid.votes,coal.votes,pctVV,treat,lat,long,ran.prior,incumbent,log.valid.votes,prior.pctVV,party.prior.pctVV,elec.year,log.total.assets,gini_2000,pt_pres_1998,income_2000,psdb_2000,pt_2000,hdi_2000,time.since.app,num.apps,log.num.apps,edu.scale,match.party,uf.ba,uf.sp,uf.mg,uf.rs,match.num.apps,match.time.since.app
CURIONÓPOLIS,5851.0,PA,PT,1.0,Other,"More than Primary, Less than Superior",1971.0,103,0.0,30225.0,3989.0,0.97,0.0,-6.097222222222222,-49.60194444444445,0.0,0.0,10.316424675482994,0.0,2.278612118073537,2008.0,9.882621359854744,0.5899999737739563,0.10093056549749463,108.15399932861328,0.2269115871098964,0.0,0.6819999814033508,2496.0,1,0.0,2.0,PT,0.0,0.0,0.0,0.0,low,low
CURRALINHO,4553.0,PA,PRB,1.0,Other,Less than Primary,1975.0,80,0.0,13170.0,96.0,0.71,0.0,-1.8022222222222222,-49.79972222222222,0.0,0.0,9.485696794737327,0.0,0.0,2008.0,9.392745258631441,0.5509999990463257,0.09058777326875246,64.3239974975586,0.1911049339819319,0.027912902478573084,0.5960000157356262,1181.0,3,1.0986122886681098,1.0,minor party,0.0,0.0,0.0,0.0,medium,lowest
CURUÁ,4740.0,PA,PT,1.0,Agriculture,Less than Primary,1962.0,25,0.0,19235.0,936.0,0.37,0.0,-1.8905555555555555,-55.11611111111111,0.0,0.0,9.864486815186396,0.0,4.560530679933665,2008.0,8.294299608857235,0.5759999752044678,0.11465471797575119,63.808998107910156,0.33552775949089314,0.017774851876234364,0.6679999828338623,1981.0,2,0.6931471805599453,1.0,PT,0.0,0.0,0.0,0.0,medium,lowest
DOM ELISEU,5975.0,PA,PDT,1.0,Blue collar,Less than Primary,1967.0,285,0.0,16495.0,2407.0,1.7277963019096696,0.0,-4.292777777777777,-47.55444444444444,0.0,0.0,9.710812583662682,0.0,0.0,2004.0,0.0,0.6499999761581421,0.10169043845747491,145.7010040283203,0.3220216606498195,0.0,0.6650000214576721,1981.0,2,0.6931471805599453,1.0,PDT,0.0,0.0,0.0,0.0,medium,lowest
GOIANESIA DO PARA,4006.0,PA,PT,1.0,Agriculture,Less than Primary,1953.0,31,0.0,11785.0,1140.0,0.26304624522698344,0.0,-3.843055555555556,-49.09638888888889,0.0,0.0,9.374582815370232,0.0,0.0,2004.0,0.0,0.6039999723434448,0.10125303152789006,144.0500030517578,0.16442158543554575,0.0,0.6650000214576721,3580.0,1,0.0,1.0,PT,0.0,0.0,0.0,0.0,low,high
IGARAPÉ-MIRI,4650.0,PA,PDT,1.0,Agriculture,"More than Primary, Less than Superior",1969.0,67,0.0,86966.0,2896.0,0.21,0.0,-1.8525,-49.015,0.0,0.0,11.373272516655001,0.0,11.839827672423741,2008.0,12.487488878546145,0.5239999890327454,0.12901473729948945,82.94499969482422,0.030109209675773144,0.06171537440887286,0.6690000295639038,1181.0,6,1.791759469228055,2.0,PDT,0.0,0.0,0.0,0.0,high,lowest
IGARAPÉ-MIRI,4650.0,PA,PMDB,1.0,Other,Less than Primary,1957.0,310,0.0,86966.0,7269.0,0.97,0.0,-1.7211111111111113,-48.915,1.0,0.0,11.373272516655001,0.5846828480209255,15.259453013809285,2008.0,11.652696102959753,0.5239999890327454,0.12901473729948945,82.94499969482422,0.030109209675773144,0.06171537440887286,0.6690000295639038,1181.0,6,1.791759469228055,1.0,PMDB,0.0,0.0,0.0,0.0,high,lowest
IGARAPÉ-MIRI,4650.0,PA,PDT,1.0,Government,"More than Primary, Less than Superior",1961.0,90,0.0,86966.0,2896.0,0.28,0.0,-1.903611111111111,-48.98111111111111,1.0,0.0,11.373272516655001,0.4192791475939531,11.839827672423741,2008.0,8.006700845440367,0.5239999890327454,0.12901473729948945,82.94499969482422,0.030109209675773144,0.06171537440887286,0.6690000295639038,1181.0,6,1.791759469228055,2.0,PDT,0.0,0.0,0.0,0.0,high,lowest
IRITUIA,4693.0,PA,PMDB,1.0,White collar,Some Superior or More,1979.0,779,1.0,45318.0,3131.0,4.61,0.0,-1.7705555555555554,-47.44138888888889,0.0,0.0,10.721459583541503,0.0,22.256756756756758,2008.0,9.210440366976517,0.6150000095367432,0.16323267113598622,114.91699981689453,0.35166134563083834,0.05273737732056285,0.6740000247955322,1181.0,2,0.6931471805599453,3.0,PMDB,0.0,0.0,0.0,0.0,medium,lowest
JURUTI,4774.0,PA,PT,1.0,Agriculture,"More than Primary, Less than Superior",1967.0,251,0.0,12698.0,5219.0,1.9766892424003781,0.0,-2.157222222222222,-56.09583333333334,1.0,1.0,9.449199779730396,2.527184857027789,19.15022150624245,2004.0,0.0,0.6129999756813049,0.13288170922355394,55.17499923706055,0.0,0.28040610539401895,0.6299999952316284,3849.0,1,0.0,2.0,PT,0.0,0.0,0.0,0.0,low,highest
MELGACO,4898.0,PA,PT,1.0,Education,Some Superior or More,1977.0,48,0.0,7057.0,215.0,0.6801757120589486,0.0,-1.8044444444444445,-50.71222222222222,0.0,0.0,8.86177531100083,0.0,2.5265643447461628,2004.0,0.0,0.45899999141693115,0.04027712541099108,51.494998931884766,0.23180561953017043,0.0,0.5249999761581421,3003.0,1,0.0,3.0,PT,0.0,0.0,0.0,0.0,low,low
MOJU,4936.0,PA,PTB,1.0,White collar,"More than Primary, Less than Superior",1957.0,346,0.0,88381.0,3731.0,1.12,0.0,-1.883888888888889,-48.76888888888889,1.0,0.0,11.389412293397818,1.4994892747701736,9.254341164453525,2008.0,12.133507329024972,0.5699999928474426,0.15575347048001337,90.7760009765625,0.3294072282399131,0.0,0.6430000066757202,1181.0,5,1.6094379124341003,2.0,PTB,0.0,0.0,0.0,0.0,high,lowest
MONTE ALEGRE,4952.0,PA,PT,0.0,None,Some Superior or More,1952.0,324,0.0,89428.0,4526.0,1.05,1.0,-2.0097222222222224,-54.07166666666667,1.0,0.0,11.401189111230149,1.7989720159908624,11.887084931059803,2008.0,10.596659732783579,0.5899999737739563,0.16869728209934395,87.87100219726562,0.515261704136219,0.0,0.6899999976158142,3003.0,1,0.0,3.0,PT,0.0,0.0,0.0,0.0,low,low
OBIDOS,5010.0,PA,PT,0.0,Blue collar,"More than Primary, Less than Superior",1954.0,243,0.0,19179.0,2278.0,1.267010793054904,0.0,-1.9138888888888888,-55.51694444444444,0.0,0.0,9.861571209434837,0.0,9.288883699205979,2004.0,0.0,0.5429999828338623,0.20089990527312915,82.50199890136719,0.1537950441647776,0.1809974204643164,0.6809999942779541,2926.0,1,0.0,2.0,PT,0.0,0.0,0.0,0.0,low,low
OEIRAS DO PARÁ,5037.0,PA,PT,1.0,Education,Some Superior or More,1959.0,168,0.0,36192.0,5426.0,1.39,0.0,-2.0091666666666668,-49.86694444444444,0.0,0.0,10.496593378915847,0.0,12.503715446348954,2008.0,10.308985993422082,0.5270000100135803,0.1641874510681132,71.78099822998047,0.38347314627326196,0.0,0.6520000100135803,3580.0,2,0.6931471805599453,3.0,PT,0.0,0.0,0.0,0.0,medium,high
PALESTINA DO PARÁ,4162.0,PA,PMDB,0.0,Other,Less than Primary,1958.0,191,1.0,12172.0,1264.0,4.55,0.0,-5.739722222222222,-48.316944444444445,0.0,0.0,9.406893511016861,0.0,31.328954017180394,2008.0,9.61587214452889,0.6190000176429749,0.06913638508730534,106.64399719238281,0.31390814558058927,0.0,0.6520000100135803,2853.0,1,0.0,1.0,PMDB,0.0,0.0,0.0,0.0,low,low
PARAGOMINAS,5096.0,PA,PT,1.0,Agriculture,Less than Primary,1974.0,353,0.0,35289.0,1510.0,1.000311711864887,0.0,-2.9958333333333336,-47.35277777777778,0.0,0.0,10.47132657962855,0.0,1.84386193422338,2004.0,0.0,0.6060000061988831,0.0703829318491463,166.04299926757812,0.35283072253517506,0.0,0.6899999976158142,1981.0,3,1.0986122886681098,1.0,PT,0.0,0.0,0.0,0.0,medium,lowest
PORTEL,5150.0,PA,PV,1.0,White collar,"More than Primary, Less than Superior",1958.0,754,1.0,42768.0,2073.0,3.97,0.0,-1.9427777777777777,-50.81166666666666,0.0,0.0,10.6635454383787,0.0,0.7932051102063737,2008.0,11.695255355062795,0.6880000233650208,0.10113935144609991,92.26300048828125,0.3375748099423087,0.01029816142772416,0.6079999804496765,3003.0,13,2.5649493574615367,2.0,PV,0.0,0.0,0.0,0.0,high,low
PORTO DE MOZ,5177.0,PA,PT,1.0,Agriculture,"More than Primary, Less than Superior",1954.0,158,0.0,8609.0,1113.0,1.8352886514113136,0.0,-1.7577777777777779,-52.24055555555556,0.0,0.0,9.060563446657955,0.0,8.187041174593041,2004.0,0.0,0.6200000047683716,0.09858501507770819,112.0009994506836,0.43579175704989154,0.0,0.6499999761581421,3580.0,1,0.0,2.0,PT,0.0,0.0,0.0,0.0,low,high
PORTO DE MOZ,5177.0,PA,PT,1.0,Education,"More than Primary, Less than Superior",1954.0,118,0.0,35870.0,9963.0,0.95,1.0,-1.7577777777777779,-52.24055555555556,1.0,0.0,10.487656570526328,1.8352886514113136,12.928330816587293,2008.0,9.210440366976517,0.6200000047683716,0.09858501507770819,112.0009994506836,0.43579175704989154,0.0,0.6499999761581421,3580.0,1,0.0,2.0,PT,0.0,0.0,0.0,0.0,low,high
SALVATERRA,5258.0,PA,PSDB,1.0,Government,"More than Primary, Less than Superior",1956.0,249,0.0,7781.0,1918.0,3.2001028145482584,0.0,-0.803888888888889,-48.534166666666664,1.0,0.0,8.95944014361693,2.8861657529829086,22.37987745888423,2004.0,0.0,0.5619999766349792,0.12287177044886297,101.38300323486328,0.43909253464461334,0.042914617791685296,0.7149999737739563,1981.0,6,1.791759469228055,2.0,PSDB,0.0,0.0,0.0,0.0,high,lowest
SALVATERRA,5258.0,PA,PSDB,1.0,Government,"More than Primary, Less than Superior",1958.0,142,0.0,7781.0,1918.0,1.82495823158977,0.0,-0.7483333333333333,-48.52166666666667,1.0,0.0,8.95944014361693,2.6120606256046437,22.37987745888423,2004.0,0.0,0.5619999766349792,0.12287177044886297,101.38300323486328,0.43909253464461334,0.042914617791685296,0.7149999737739563,1981.0,6,1.791759469228055,2.0,PSDB,0.0,0.0,0.0,0.0,high,lowest
SALVATERRA,5258.0,PA,PSDB,1.0,Other,Less than Primary,1956.0,390,1.0,27769.0,1748.0,3.47,0.0,-0.803888888888889,-48.534166666666664,1.0,0.0,10.231675569569644,3.2001028145482584,24.649787944994216,2008.0,9.90353755128617,0.5619999766349792,0.12287177044886297,101.38300323486328,0.43909253464461334,0.042914617791685296,0.7149999737739563,1981.0,6,1.791759469228055,1.0,PSDB,0.0,0.0,0.0,0.0,high,lowest
SALVATERRA,5258.0,PA,PSDB,0.0,Government,Less than Primary,1939.0,229,0.0,7781.0,1918.0,2.943066443901812,0.0,-0.8983333333333333,-48.59138888888889,1.0,1.0,8.95944014361693,4.159948403740729,22.37987745888423,2004.0,0.0,0.5619999766349792,0.12287177044886297,101.38300323486328,0.43909253464461334,0.042914617791685296,0.7149999737739563,1981.0,6,1.791759469228055,1.0,PSDB,0.0,0.0,0.0,0.0,high,lowest
SALVATERRA,5258.0,PA,PSDB,0.0,Other,"More than Primary, Less than Superior",1939.0,241,0.0,27769.0,1748.0,2.14,0.0,-0.8983333333333333,-48.59138888888889,1.0,0.0,10.231675569569644,2.943066443901812,24.649787944994216,2008.0,10.12667110305036,0.5619999766349792,0.12287177044886297,101.38300323486328,0.43909253464461334,0.042914617791685296,0.7149999737739563,1981.0,6,1.791759469228055,2.0,PSDB,0.0,0.0,0.0,0.0,high,lowest
SALVATERRA,5258.0,PA,PTB,1.0,White collar,Some Superior or More,1953.0,240,1.0,7781.0,1232.0,3.0844364477573576,0.0,-0.9383333333333334,-48.56944444444445,1.0,0.0,8.95944014361693,4.482425024185747,24.798452112221863,2004.0,0.0,0.5619999766349792,0.12287177044886297,101.38300323486328,0.43909253464461334,0.042914617791685296,0.7149999737739563,1981.0,6,1.791759469228055,3.0,PTB,0.0,0.0,0.0,0.0,high,lowest
SANTARÉM,5355.0,PA,PSC,1.0,White collar,Some Superior or More,1966.0,686,0.0,426435.0,10971.0,0.46,0.0,-2.4380555555555556,-54.71222222222222,1.0,0.0,12.963215231016779,1.3941515979983052,5.144931011879067,2008.0,11.678448377988165,0.6179999709129333,0.12291750791314429,139.90199279785156,0.0,0.20032735600625673,0.7459999918937683,1342.0,3,1.0986122886681098,3.0,PSC,0.0,0.0,0.0,0.0,medium,lowest
SANTAREM NOVO,5371.0,PA,PP,1.0,White collar,"More than Primary, Less than Superior",1979.0,188,1.0,3283.0,512.0,5.726469692354554,0.0,-0.9475,-47.333333333333336,1.0,0.0,8.096512917501594,3.139240506329114,17.240506329113924,2004.0,0.0,0.6019999980926514,0.09901669334552939,84.05599975585938,0.5347263681592039,0.0,0.6420000195503235,3580.0,2,0.6931471805599453,2.0,PP,0.0,0.0,0.0,0.0,medium,high
SANTARÉM NOVO,5371.0,PA,PP,1.0,Politician,"More than Primary, Less than Superior",1979.0,196,1.0,9896.0,2739.0,5.26,0.0,-0.9475,-47.333333333333336,1.0,1.0,9.199885914072324,5.726469692354554,15.59549192811453,2008.0,10.373522431293592,0.6019999980926514,0.09901669334552939,84.05599975585938,0.5347263681592039,0.0,0.6420000195503235,3580.0,2,0.6931471805599453,2.0,PP,0.0,0.0,0.0,0.0,medium,high
SAO FRANCISCO DO PARA,5479.0,PA,PSDB,1.0,Government,Some Superior or More,1948.0,128,0.0,6963.0,1295.0,1.8382880942122648,1.0,-1.175,-47.79333333333333,0.0,0.0,8.848365694942547,0.0,22.142978434369162,2004.0,0.0,0.5709999799728394,0.0852684027451349,123.79499816894531,0.5439249758653979,0.05130326851468763,0.6899999976158142,2853.0,1,0.0,3.0,PSDB,0.0,0.0,0.0,0.0,low,low
SÃO GERALDO DO ARAGUAIA,5797.0,PA,PSC,1.0,Blue collar,Less than Primary,1947.0,218,0.0,44131.0,2436.0,1.4,0.0,-6.3916666666666675,-48.55833333333333,1.0,0.0,10.694917762328629,2.478747914514976,3.8849606737109714,2008.0,10.596659732783579,0.6299999952316284,0.03793859649122807,136.06199645996094,0.0,0.012933325459162582,0.6909999847412109,1181.0,3,1.0986122886681098,1.0,PSC,0.0,0.0,0.0,0.0,medium,lowest
SÃO JOÃO DA PONTA,4820.0,PA,PMN,1.0,None,"More than Primary, Less than Superior",1944.0,31,0.0,11609.0,477.0,0.81,0.0,-0.8497222222222223,-47.919999999999995,1.0,0.0,9.359535938338036,0.7410151908114117,0.0,2008.0,10.635879484421974,0.6660000085830688,0.13250587051325058,86.66100311279297,0.0,0.0,0.671999990940094,1981.0,1,0.0,2.0,PMN,0.0,0.0,0.0,0.0,low,lowest
SAO JOAO DA PONTA,4820.0,PA,PSB,1.0,Agriculture,"More than Primary, Less than Superior",1944.0,20,0.0,2699.0,318.0,0.7410151908114117,0.0,-0.8497222222222223,-47.919999999999995,0.0,0.0,7.900636613018005,0.0,0.8202567760342369,2004.0,0.0,0.6660000085830688,0.13250587051325058,86.66100311279297,0.0,0.0,0.671999990940094,1981.0,1,0.0,2.0,PSB,0.0,0.0,0.0,0.0,low,lowest
SAO JOAO DE PIRABAS,4065.0,PA,PT,1.0,Blue collar,Less than Primary,1945.0,78,0.0,8892.0,1504.0,0.8771929824561403,0.0,-0.7716666666666667,-47.17638888888889,1.0,0.0,9.092907275084087,2.1699819168173597,0.0,2004.0,0.0,0.6389999985694885,0.08068383196080475,75.12699890136719,0.0,0.0,0.6520000100135803,2593.0,2,0.6931471805599453,1.0,PT,0.0,0.0,0.0,0.0,medium,low
SAO JOAO DE PIRABAS,4065.0,PA,PL,1.0,Agriculture,Some Superior or More,1959.0,295,0.0,8892.0,2957.0,3.3175888439046335,1.0,-0.78,-47.178888888888885,0.0,0.0,9.092907275084087,0.0,19.74080771549126,2004.0,0.0,0.6389999985694885,0.08068383196080475,75.12699890136719,0.0,0.0,0.6520000100135803,2593.0,2,0.6931471805599453,3.0,PL,0.0,0.0,0.0,0.0,medium,low
SAO SEBASTIAO DA BOA VISTA,5533.0,PA,PT,1.0,Blue collar,"More than Primary, Less than Superior",1972.0,158,0.0,9118.0,2620.0,1.7328361482781311,0.0,-1.7152777777777777,-49.596944444444446,1.0,1.0,9.118005760773388,2.388535031847134,18.746381007527503,2004.0,0.0,0.4970000088214874,0.12777674071308567,70.69599914550781,0.1947990987607961,0.26417574164476154,0.6660000085830688,2593.0,1,0.0,2.0,PT,0.0,0.0,0.0,0.0,low,low
SENADOR JOSÉ PORFÍRIO,5550.0,PA,PV,1.0,Blue collar,Some Superior or More,1965.0,87,0.0,17225.0,1099.0,1.44,0.0,-2.590277777777778,-51.95416666666667,1.0,0.0,9.75411709588186,1.9293218720152816,7.106017191977077,2008.0,10.308985993422082,0.5950000286102295,0.07498500299940011,97.072998046875,0.4181783824640968,0.2796674225245654,0.6380000114440918,2853.0,2,0.6931471805599453,3.0,PV,0.0,0.0,0.0,0.0,medium,low
SENADOR JOSE PORFIRIO,5550.0,PA,PRP,1.0,Government,Some Superior or More,1965.0,101,0.0,5235.0,1039.0,1.9293218720152816,0.0,-2.590277777777778,-51.95416666666667,1.0,0.0,8.563122123304638,1.072774717309365,0.0,2004.0,0.0,0.5950000286102295,0.07498500299940011,97.072998046875,0.4181783824640968,0.2796674225245654,0.6380000114440918,2853.0,2,0.6931471805599453,3.0,minor party,0.0,0.0,0.0,0.0,medium,low
TRAIRAO,4286.0,PA,PDT,1.0,Blue collar,Less than Primary,1973.0,23,0.0,4977.0,1152.0,0.46212577858147474,0.0,-4.702777777777778,-55.99444444444445,0.0,0.0,8.512582578858554,0.0,0.0,2004.0,0.0,0.5249999761581421,0.04062632247143462,103.14199829101562,0.3291899730681583,0.0,0.6510000228881836,2853.0,1,0.0,1.0,PDT,0.0,0.0,0.0,0.0,low,low
TUCUMA,4081.0,PA,PV,1.0,Other,Less than Primary,1973.0,218,0.0,12646.0,2450.0,1.7238652538352046,1.0,-6.752777777777778,-51.14972222222222,0.0,0.0,9.445096238618559,0.0,0.0,2004.0,0.0,0.6850000023841858,0.0481320192528077,250.16799926757812,0.47865296083748504,0.0,0.746999979019165,3755.0,1,0.0,1.0,PV,0.0,0.0,0.0,0.0,low,high
VITORIA DO XINGU,4405.0,PA,PT,0.0,White collar,"More than Primary, Less than Superior",1977.0,119,0.0,5592.0,1197.0,2.1280400572246063,0.0,-2.8855555555555554,-52.004444444444445,0.0,0.0,8.629092283913646,0.0,15.959144589849984,2004.0,0.0,0.6589999794960022,0.11900425015179114,126.16500091552734,0.21253464080153486,0.22894905137497334,0.6639999747276306,2853.0,3,1.0986122886681098,2.0,PT,0.0,0.0,0.0,0.0,medium,low
CALÇOENE,6033.0,AP,PHS,1.0,White collar,"More than Primary, Less than Superior",1951.0,8,0.0,14187.0,1579.0,0.16,0.0,2.5125,-50.94083333333333,0.0,0.0,9.560081331311986,0.0,0.0,2008.0,12.04355959836804,0.6240000128746033,0.18872085696282292,136.14999389648438,0.21365979381443298,0.20103092783505155,0.6880000233650208,2853.0,4,1.3862943611198906,2.0,minor party,0.0,0.0,0.0,0.0,high,low
CUTIAS,6068.0,AP,PL,1.0,Blue collar,"More than Primary, Less than Superior",1972.0,85,1.0,2192.0,568.0,3.8777372262773726,0.0,0.966111111111111,-50.797777777777775,0.0,0.0,7.692569648067906,0.0,0.0,2004.0,0.0,0.5910000205039978,0.1427061310782241,77.42900085449219,0.0,0.03774403470715835,0.675000011920929,1981.0,1,0.0,2.0,PL,0.0,0.0,0.0,0.0,low,lowest
LARANJAL DO JARI,6130.0,AP,PSB,1.0,Other,"More than Primary, Less than Superior",1963.0,55,0.0,15097.0,1366.0,0.36431079022322316,0.0,-0.8552777777777778,-52.53972222222222,0.0,0.0,9.622251327567737,0.0,16.878980891719745,2004.0,0.0,0.5899999737739563,0.21568292474587852,157.43299865722656,0.0,0.0,0.7319999933242798,3888.0,1,0.0,2.0,PSB,0.0,0.0,0.0,0.0,low,highest
LARANJAL DO JARI,6130.0,AP,PDT,1.0,White collar,"More than Primary, Less than Superior",1958.0,316,0.0,53710.0,2912.0,1.69,0.0,-0.5547222222222222,-52.16916666666666,1.0,0.0,10.891354482899505,1.1724183612638273,17.897595548784526,2008.0,0.0,0.5899999737739563,0.21568292474587852,157.43299865722656,0.0,0.0,0.7319999933242798,1181.0,3,1.0986122886681098,2.0,PDT,0.0,0.0,0.0,0.0,medium,lowest
MACAPA,6050.0,AP,PMDB,0.0,Other,Some Superior or More,1965.0,4245,1.0,143408.0,43579.0,2.9600859087359144,0.0,0.0475,-51.04888888888889,1.0,0.0,11.873448993597142,1.3519681589133132,8.644928065434893,2004.0,0.0,0.6200000047683716,0.3241787996472281,253.68899536132812,0.0,0.0,0.7720000147819519,2786.0,4,1.3862943611198906,3.0,PMDB,0.0,0.0,0.0,0.0,high,low
MAZAGAO,6076.0,AP,PSDB,1.0,Government,Some Superior or More,1963.0,208,1.0,6851.0,1714.0,3.0360531309297913,0.0,-0.044444444444444446,-51.17361111111111,1.0,0.0,8.832149906002899,2.7522935779816518,9.433962264150944,2004.0,0.0,0.6230000257492065,0.19069767441860466,87.1780014038086,0.0,0.3111698612029081,0.6589999794960022,2853.0,4,1.3862943611198906,3.0,PSDB,0.0,0.0,0.0,0.0,high,low
MAZAGÃO,6076.0,AP,PSDB,1.0,Politician,"More than Primary, Less than Superior",1963.0,389,1.0,18667.0,2139.0,4.2,0.0,-0.044444444444444446,-51.17361111111111,1.0,1.0,9.834512538032596,3.0360531309297913,3.0360531309297913,2008.0,0.0,0.6230000257492065,0.19069767441860466,87.1780014038086,0.0,0.3111698612029081,0.6589999794960022,2853.0,4,1.3862943611198906,2.0,PSDB,0.0,0.0,0.0,0.0,high,low
MAZAGAO,6076.0,AP,PSL,0.0,Other,"More than Primary, Less than Superior",1961.0,96,0.0,6851.0,1747.0,1.4012552911983653,0.0,-0.11805555555555555,-51.28611111111111,0.0,0.0,8.832149906002899,0.0,3.1504240955513243,2004.0,0.0,0.6230000257492065,0.19069767441860466,87.1780014038086,0.0,0.3111698612029081,0.6589999794960022,2853.0,4,1.3862943611198906,2.0,PSL,0.0,0.0,0.0,0.0,high,low
MAZAGAO,6076.0,AP,PMDB,0.0,Government,"More than Primary, Less than Superior",1945.0,274,1.0,6851.0,1294.0,3.9994161436286673,0.0,-0.1163888888888889,-51.28444444444444,1.0,0.0,8.832149906002899,3.790894928163407,6.854768911199584,2004.0,0.0,0.6230000257492065,0.19069767441860466,87.1780014038086,0.0,0.3111698612029081,0.6589999794960022,2853.0,4,1.3862943611198906,2.0,PMDB,0.0,0.0,0.0,0.0,high,low
OIAPOQUE,6092.0,AP,PDT,1.0,Blue collar,"More than Primary, Less than Superior",1975.0,400,1.0,6529.0,2466.0,6.126512482769184,0.0,3.843055555555556,-51.835,0.0,0.0,8.784009071186633,0.0,10.529830810329475,2004.0,0.0,0.6679999828338623,0.22878603329273245,257.92999267578125,0.0,0.0,0.7379999756813049,1981.0,6,1.791759469228055,2.0,PDT,0.0,0.0,0.0,0.0,high,lowest
PORTO GRANDE,6025.0,AP,PL,0.0,Government,"More than Primary, Less than Superior",1950.0,180,1.0,5108.0,1668.0,3.523884103367267,0.0,0.7127777777777777,-51.41083333333333,1.0,1.0,8.53856321715243,2.735637901019647,11.76324297438448,2004.0,0.0,0.621999979019165,0.18785714285714286,146.45199584960938,0.0,0.0,0.718999981880188,3888.0,1,0.0,2.0,PL,0.0,0.0,0.0,0.0,low,highest
PORTO GRANDE,6025.0,AP,PSC,0.0,Politician,"More than Primary, Less than Superior",1950.0,112,0.0,22325.0,2183.0,1.45,0.0,0.7127777777777777,-51.41083333333333,1.0,1.0,10.0134624057447,3.523884103367267,3.5630383711824587,2008.0,9.210440366976517,0.621999979019165,0.18785714285714286,146.45199584960938,0.0,0.0,0.718999981880188,3888.0,1,0.0,2.0,PSC,0.0,0.0,0.0,0.0,low,highest
SANTANA,6157.0,AP,PMDB,1.0,Other,"More than Primary, Less than Superior",1977.0,391,0.0,127742.0,5500.0,0.76,0.0,-0.028333333333333335,-51.17666666666666,1.0,0.0,11.757767883795895,0.017230345099197557,7.7315019937970755,2008.0,0.0,0.6420000195503235,0.27791068580542266,162.38699340820312,0.22515784361340457,0.0,0.7419999837875366,3003.0,5,1.6094379124341003,2.0,PMDB,0.0,0.0,0.0,0.0,high,low
SANTANA,6157.0,AP,PL,1.0,Government,"More than Primary, Less than Superior",1977.0,7,0.0,40626.0,7231.0,0.017230345099197557,0.0,-0.028333333333333335,-51.17666666666666,0.0,0.0,10.6121635347137,0.0,10.570871801424783,2004.0,0.0,0.6420000195503235,0.27791068580542266,162.38699340820312,0.22515784361340457,0.0,0.7419999837875366,3003.0,5,1.6094379124341003,2.0,PL,0.0,0.0,0.0,0.0,high,low
AGUIARNÓPOLIS,73512.0,TO,PFL,1.0,Politician,"More than Primary, Less than Superior",1973.0,130,1.0,8006.0,3166.0,4.68,0.0,-6.940277777777778,-47.777499999999996,1.0,1.0,8.987946539552519,7.49379652605459,24.962779156327542,2008.0,10.596659732783579,0.6299999952316284,0.10336391437308869,89.28800201416016,0.0,0.0,0.6290000081062317,2786.0,1,0.0,2.0,PFL,0.0,0.0,0.0,0.0,low,low
